,rank,title,author,publisher,date,amazon links
2517,8,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"May 24, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2518,9,FRECKLEFACE STRAWBERRY AND THE DODGEBALL BULLY,by Julianne Moore and LeUyen Pham,Bloomsbury,"May 24, 2009",http://www.amazon.com/Freckleface-Strawberry-Dodgeball-Bully-Julianne/dp/1599903164?tag=NYTBSREV-20
2519,10,SWING!,written and illustrated by Rufus Butler Seder,Workman,"May 24, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2520,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"May 17, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2521,2,THE CURIOUS GARDEN,written and illustrated by Peter Brown,"Little, Brown","May 17, 2009",http://www.amazon.com/The-Curious-Garden-Peter-Brown/dp/0316015474?tag=NYTBSREV-20
2522,3,EXPLORER EXTRAORDINAIRE!,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,"May 17, 2009",http://www.amazon.com/Fancy-Nancy-Extraordinaire-Jane-OConnor/dp/0061684864?tag=NYTBSREV-20
2523,4,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"May 17, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2524,5,THE VERY HUNGRY CATERPILLAR,written and illustrated by Eric Carle,Philomel,"May 17, 2009",http://www.amazon.com/Very-Hungry-Caterpillar-Pop-Up-Book/dp/0399250395?tag=NYTBSREV-20
2525,6,LLAMA LLAMA MISSES MAMA,written and illustrated by Anna Dewdney,Viking,"May 17, 2009",http://www.amazon.com/Llama-Misses-Mama-Anna-Dewdney/dp/0670061980?tag=NYTBSREV-20
2526,7,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"May 17, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2527,8,SWING!,written and illustrated by Rufus Butler Seder,Workman,"May 17, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2528,9,TEN LITTLE FINGERS AND TEN LITTLE TOES,by Mem Fox. Illustrated by Helen Oxenbury,Harcourt,"May 17, 2009",http://www.amazon.com/Ten-Little-Fingers-Toes/dp/015206057X?tag=NYTBSREV-20
2529,10,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"May 17, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2530,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"May 10, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2531,2,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"May 10, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2532,3,THE VERY HUNGRY CATERPILLAR,written and illustrated by Eric Carle,Philomel,"May 10, 2009",http://www.amazon.com/Very-Hungry-Caterpillar-Pop-Up-Book/dp/0399250395?tag=NYTBSREV-20
2533,4,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"May 10, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2534,5,THE CURIOUS GARDEN,written and illustrated by Peter Brown,"Little, Brown","May 10, 2009",http://www.amazon.com/The-Curious-Garden-Peter-Brown/dp/0316015474?tag=NYTBSREV-20
2535,6,SWING!,written and illustrated by Rufus Butler Seder,Workman,"May 10, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2536,7,BLUEBERRY GIRL,by Neil Gaiman. Illustrated by  Charles Vess,HarperCollins,"May 10, 2009",http://www.amazon.com/Blueberry-Girl-Neil-Gaiman/dp/0060838086?tag=NYTBSREV-20
2537,8,TEN LITTLE FINGERS AND TEN LITTLE TOES,by Mem Fox. Illustrated by Helen Oxenbury,Harcourt,"May 10, 2009",http://www.amazon.com/Ten-Little-Fingers-Toes/dp/015206057X?tag=NYTBSREV-20
2538,9,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"May 10, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2539,10,THE COMPOSER IS DEAD,by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey,HarperCollins,"May 10, 2009",http://www.amazon.com/The-Composer-Dead-Lemony-Snicket/dp/0061236276?tag=NYTBSREV-20
2540,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"May 3, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2541,2,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"May 3, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2542,3,THE VERY HUNGRY CATERPILLAR,written and illustrated by Eric Carle,Philomel,"May 3, 2009",http://www.amazon.com/Very-Hungry-Caterpillar-Pop-Up-Book/dp/0399250395?tag=NYTBSREV-20
2543,4,THE COMPOSER IS DEAD,by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey,HarperCollins,"May 3, 2009",http://www.amazon.com/The-Composer-Dead-Lemony-Snicket/dp/0061236276?tag=NYTBSREV-20
2544,5,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"May 3, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2545,6,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"May 3, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2546,7,THE CURIOUS GARDEN,written and illustrated by Peter Brown,"Little, Brown","May 3, 2009",http://www.amazon.com/The-Curious-Garden-Peter-Brown/dp/0316015474?tag=NYTBSREV-20
2547,8,TEN LITTLE FINGERS AND TEN LITTLE TOES,by Mem Fox. Illustrated by Helen Oxenbury,Harcourt,"May 3, 2009",http://www.amazon.com/Ten-Little-Fingers-Toes/dp/015206057X?tag=NYTBSREV-20
2548,9,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"May 3, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2549,10,SWING!,written and illustrated by Rufus Butler Seder,Workman,"May 3, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2550,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"April 26, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2551,2,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"April 26, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2552,3,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"April 26, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2553,4,THE VERY HUNGRY CATERPILLAR,written and illustrated by Eric Carle,Philomel,"April 26, 2009",http://www.amazon.com/Very-Hungry-Caterpillar-Pop-Up-Book/dp/0399250395?tag=NYTBSREV-20
2554,5,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"April 26, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2555,6,SWING!,written and illustrated by Rufus Butler Seder,Workman,"April 26, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2556,7,THE COMPOSER IS DEAD,by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey,HarperCollins,"April 26, 2009",http://www.amazon.com/The-Composer-Dead-Lemony-Snicket/dp/0061236276?tag=NYTBSREV-20
2557,8,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"April 26, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2558,9,BLUEBERRY GIRL,by Neil Gaiman. Illustrated by  Charles Vess,HarperCollins,"April 26, 2009",http://www.amazon.com/Blueberry-Girl-Neil-Gaiman/dp/0060838086?tag=NYTBSREV-20
2559,10,ALL IN A DAY,by Cynthia Rylant. Illustrated by Nikki McClure,Abrams,"April 26, 2009",http://www.amazon.com/All-Day-Cynthia-Rylant/dp/0810983214?tag=NYTBSREV-20
2560,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"April 19, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2561,2,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"April 19, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2562,3,THE VERY HUNGRY CATERPILLAR,written and illustrated by Eric Carle,Philomel,"April 19, 2009",http://www.amazon.com/Very-Hungry-Caterpillar-Pop-Up-Book/dp/0399250395?tag=NYTBSREV-20
2563,4,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"April 19, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2564,5,THE COMPOSER IS DEAD,by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey,HarperCollins,"April 19, 2009",http://www.amazon.com/The-Composer-Dead-Lemony-Snicket/dp/0061236276?tag=NYTBSREV-20
2565,6,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"April 19, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2566,7,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"April 19, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2567,8,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"April 19, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2568,9,SWING!,written and illustrated by Rufus Butler Seder,Workman,"April 19, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2569,10,ALL IN A DAY,by Cynthia Rylant. Illustrated by Nikki McClure,Abrams,"April 19, 2009",http://www.amazon.com/All-Day-Cynthia-Rylant/dp/0810983214?tag=NYTBSREV-20
2570,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"April 12, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2571,2,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"April 12, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2572,3,BLUEBERRY GIRL,by Neil Gaiman. Illustrated by  Charles Vess,HarperCollins,"April 12, 2009",http://www.amazon.com/Blueberry-Girl-Neil-Gaiman/dp/0060838086?tag=NYTBSREV-20
2573,4,THE VERY HUNGRY CATERPILLAR,written and illustrated by Eric Carle,Philomel,"April 12, 2009",http://www.amazon.com/Very-Hungry-Caterpillar-Pop-Up-Book/dp/0399250395?tag=NYTBSREV-20
2574,5,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"April 12, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2575,6,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"April 12, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2576,7,THE COMPOSER IS DEAD,by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey,HarperCollins,"April 12, 2009",http://www.amazon.com/The-Composer-Dead-Lemony-Snicket/dp/0061236276?tag=NYTBSREV-20
2577,8,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"April 12, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2578,9,SWING!,written and illustrated by Rufus Butler Seder,Workman,"April 12, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2579,10,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"April 12, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2580,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"April 5, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2581,2,THE COMPOSER IS DEAD,by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey,HarperCollins,"April 5, 2009",http://www.amazon.com/The-Composer-Dead-Lemony-Snicket/dp/0061236276?tag=NYTBSREV-20
2582,3,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"April 5, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2583,4,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"April 5, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2584,5,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"April 5, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2585,6,SWING!,written and illustrated by Rufus Butler Seder,Workman,"April 5, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2586,7,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"April 5, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2587,8,BLUEBERRY GIRL,by Neil Gaiman. Illustrated by  Charles Vess,HarperCollins,"April 5, 2009",http://www.amazon.com/Blueberry-Girl-Neil-Gaiman/dp/0060838086?tag=NYTBSREV-20
2588,9,THE VERY HUNGRY CATERPILLAR,written and illustrated by Eric Carle,Philomel,"April 5, 2009",http://www.amazon.com/Very-Hungry-Caterpillar-Pop-Up-Book/dp/0399250395?tag=NYTBSREV-20
2589,10,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"April 5, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2590,1,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"March 29, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2591,2,THE COMPOSER IS DEAD,by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey,HarperCollins,"March 29, 2009",http://www.amazon.com/The-Composer-Dead-Lemony-Snicket/dp/0061236276?tag=NYTBSREV-20
2592,3,BLUEBERRY GIRL,by Neil Gaiman. Illustrated by  Charles Vess,HarperCollins,"March 29, 2009",http://www.amazon.com/Blueberry-Girl-Neil-Gaiman/dp/0060838086?tag=NYTBSREV-20
2593,4,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"March 29, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2594,5,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"March 29, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2595,6,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"March 29, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2596,7,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"March 29, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2597,8,SWING!,written and illustrated by Rufus Butler Seder,Workman,"March 29, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2598,9,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"March 29, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2599,10,ALL IN A DAY,by Cynthia Rylant. Illustrated by Nikki McClure,Abrams,"March 29, 2009",http://www.amazon.com/All-Day-Cynthia-Rylant/dp/0810983214?tag=NYTBSREV-20
2600,1,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"March 22, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2601,2,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"March 22, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2602,3,THE COMPOSER IS DEAD,by Lemony Snicket. Illustrated by Carson Ellis. Music by Nathaniel Stookey,HarperCollins Publishers,"March 22, 2009",http://www.amazon.com/The-Composer-Dead-Lemony-Snicket/dp/0061236276?tag=NYTBSREV-20
2603,4,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Wiseman/Simon & Schuster,"March 22, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2604,5,BIG WORDS FOR LITTLE PEOPLE,by Jamie Lee Curtis. Illustrated by Laura Cornell,Joanna Cotler/HarperCollins,"March 22, 2009",http://www.amazon.com/Words-Little-People-Jamie-Curtis/dp/0061127590?tag=NYTBSREV-20
2605,6,LADYBUG GIRL AND BUMBLEBEE BOY,by David Soman and Jacky Davis. Illustrated by David Soman.,Dial,"March 22, 2009",http://www.amazon.com/Ladybug-Girl-Bumblebee-Jacky-Davis/dp/0803733399?tag=NYTBSREV-20
2606,7,SWING!,written and illustrated by Rufus Butler Seder,Workman,"March 22, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2607,8,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"March 22, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2608,9,ALL IN A DAY,by Cynthia Rylant. Illustrated by Nikki McClure,Abrams,"March 22, 2009",http://www.amazon.com/All-Day-Cynthia-Rylant/dp/0810983214?tag=NYTBSREV-20
2609,10,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"March 22, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2610,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"March 15, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2611,2,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"March 15, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2612,3,SWING!,written and illustrated by Rufus Butler Seder,Workman,"March 15, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2613,4,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"March 15, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2614,5,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Simon & Schuster,"March 15, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2615,6,WABI SABI,by Mark Reibstein. Illustrated by Ed Young,"Little, Brown Young Readers","March 15, 2009",http://www.amazon.com/Wabi-Sabi-Mark-Reibstein/dp/0316118257?tag=NYTBSREV-20
2616,7,TEN LITTLE FINGERS AND TEN LITTLE TOES,by Mem Fox. Illustrated by Helen Oxenbury,Harcourt,"March 15, 2009",http://www.amazon.com/Ten-Little-Fingers-Toes/dp/015206057X?tag=NYTBSREV-20
2617,8,"BARACK OBAMA: SON OF PROMISE, CHILD OF HOPE",by Nikki Grimes. Illustrated by Bryan Collier,Simon & Schuster,"March 15, 2009",http://www.amazon.com/Barack-Obama-Promise-Child-Hope/dp/1416971440?tag=NYTBSREV-20
2618,9,BIG WORDS FOR LITTLE PEOPLE,by Jamie Lee Curtis. Illustrated by Laura Cornell,Joanna Cotler/HarperCollins,"March 15, 2009",http://www.amazon.com/Words-Little-People-Jamie-Curtis/dp/0061127590?tag=NYTBSREV-20
2619,10,HIP HOP SPEAKS TO CHILDREN,edited by Nikki Giovanni. Various illustrators,Jabberwocky/Source­books,"March 15, 2009",http://www.amazon.com/Hip-Hop-Speaks-Children-Celebration/dp/1402210485?tag=NYTBSREV-20
2620,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"March 8, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2621,2,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"March 8, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2622,3,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"March 8, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2623,4,"BARACK OBAMA: SON OF PROMISE, CHILD OF HOPE",by Nikki Grimes. Illustrated by Bryan Collier,Simon & Schuster,"March 8, 2009",http://www.amazon.com/Barack-Obama-Promise-Child-Hope/dp/1416971440?tag=NYTBSREV-20
2624,5,SWING!,written and illustrated by Rufus Butler Seder,Workman,"March 8, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2625,6,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Simon & Schuster,"March 8, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2626,7,CHANGE HAS COME,with words by Barack Obama. Illustrated by Kadir Nelson.,Simon & Schuster,"March 8, 2009",http://www.amazon.com/Change-Has-Come-Celebrates-American/dp/1416989552?tag=NYTBSREV-20
2627,8,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"March 8, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2628,9,WABI SABI,by Mark Reibstein. Illustrated by Ed Young,"Little, Brown Young Readers","March 8, 2009",http://www.amazon.com/Wabi-Sabi-Mark-Reibstein/dp/0316118257?tag=NYTBSREV-20
2629,10,BEE AND ME,by Elle J. McGuinness. Illustrated by Heather Brown,Accord/Andrews McMeel,"March 8, 2009",http://www.amazon.com/Bee-Me-An-Animotion-Experience/dp/0740777343?tag=NYTBSREV-20
2630,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"March 1, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2631,2,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"March 1, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
2632,3,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"March 1, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2633,4,SWING!,written and illustrated by Rufus Butler Seder,Workman,"March 1, 2009",http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
2634,5,THE I LOVE YOU BOOK,written and illustrated by Todd Parr,"Megan Tingley/Little, Brown","March 1, 2009",http://www.amazon.com/The-I-LOVE-YOU-Book/dp/0316019852?tag=NYTBSREV-20
2635,6,"BARACK OBAMA: SON OF PROMISE, CHILD OF HOPE",by Nikki Grimes. Illustrated by Bryan Collier,Simon & Schuster,"March 1, 2009",http://www.amazon.com/Barack-Obama-Promise-Child-Hope/dp/1416971440?tag=NYTBSREV-20
2636,7,NAKED MOLE RAT GETS DRESSED,written and illustrated by Mo Willems,Disney-Hyperion,"March 1, 2009",http://www.amazon.com/Naked-Mole-Rat-Gets-Dressed/dp/142311437X?tag=NYTBSREV-20
2637,8,"LOVE, SPLAT",written and illustrated by Rob Scotton,HarperCollins,"March 1, 2009",http://www.amazon.com/Love-Splat-Cat-Rob-Scotton/dp/0062077767?tag=NYTBSREV-20
2638,9,WABI SABI,by Mark Reibstein. Illustrated by Ed Young,"Little, Brown Young Readers","March 1, 2009",http://www.amazon.com/Wabi-Sabi-Mark-Reibstein/dp/0316118257?tag=NYTBSREV-20
2639,10,CAT,written by Matthew Van Fleet and photographed by Brian Stanton.,Simon & Schuster,"March 1, 2009",http://www.amazon.com/Cat-Matthew-Van-Fleet/dp/1416978003?tag=NYTBSREV-20
2640,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,"February 22, 2009",http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
2641,2,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,"February 22, 2009",http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
2642,3,THE HOUSE IN THE NIGHT,by Susan Marie Swanson. Illustrated by Beth Krommes.,Houghton Mifflin,"February 22, 2009",http://www.amazon.com/House-Night-Susan-Marie-Swanson/dp/0618862447?tag=NYTBSREV-20
