,rank,title,author,publisher,date,amazon links
3443,4,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,24-Jul-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3444,5,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,24-Jul-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3445,6,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,24-Jul-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3446,7,EXTREMELY CUTE ANIMALS OPERATING HEAVY MACHINERY,by David Gordon,Simon & Schuster,24-Jul-16,http://www.amazon.com/Extremely-Animals-Operating-Heavy-Machinery/dp/1416924418?tag=NYTBSREV-20
3447,8,WHAT DO YOU DO WITH A PROBLEM?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,24-Jul-16,http://www.amazon.com/What-Do-You-Problem/dp/1943200009?tag=NYTBSREV-20
3448,9,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,24-Jul-16,http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3449,10,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,24-Jul-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3450,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,17-Jul-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3451,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,17-Jul-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3452,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,17-Jul-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3453,4,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,17-Jul-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3454,5,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,17-Jul-16,http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3455,6,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,17-Jul-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3456,7,WHAT DO YOU DO WITH A PROBLEM?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,17-Jul-16,http://www.amazon.com/What-Do-You-Problem/dp/1943200009?tag=NYTBSREV-20
3457,8,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,17-Jul-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3458,9,EXTREMELY CUTE ANIMALS OPERATING HEAVY MACHINERY,by David Gordon,Simon & Schuster,17-Jul-16,http://www.amazon.com/Extremely-Animals-Operating-Heavy-Machinery/dp/1416924418?tag=NYTBSREV-20
3459,10,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,17-Jul-16,http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3460,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,10-Jul-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3461,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,10-Jul-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3462,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,10-Jul-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3463,4,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,10-Jul-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3464,5,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,10-Jul-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3465,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,10-Jul-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3466,7,LAST STOP ON MARKET STREET,by Matt de la Peña. Illustrated by Christian Robinson,Putnam,10-Jul-16,http://www.amazon.com/Last-Stop-Market-Street-Matt/dp/0399257748?tag=NYTBSREV-20
3467,8,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,10-Jul-16,http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3468,9,HOW TO BABYSIT A GRANDPA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,10-Jul-16,http://www.amazon.com/How-Babysit-Grandpa-Jean-Reagan/dp/0375867139?tag=NYTBSREV-20
3469,10,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,10-Jul-16,http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3470,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,3-Jul-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3471,2,HOW TO BABYSIT A GRANDPA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,3-Jul-16,http://www.amazon.com/How-Babysit-Grandpa-Jean-Reagan/dp/0375867139?tag=NYTBSREV-20
3472,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,3-Jul-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3473,4,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,3-Jul-16,http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3474,5,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,3-Jul-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3475,6,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,3-Jul-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3476,7,EXTREMELY CUTE ANIMALS OPERATING HEAVY MACHINERY,by David Gordon,Simon & Schuster,3-Jul-16,http://www.amazon.com/Extremely-Animals-Operating-Heavy-Machinery/dp/1416924418?tag=NYTBSREV-20
3477,8,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,3-Jul-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3478,9,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,3-Jul-16,http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3479,10,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,3-Jul-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3480,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,26-Jun-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3481,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,26-Jun-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3482,3,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,26-Jun-16,http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3483,4,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,26-Jun-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3484,5,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,26-Jun-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3485,6,HOW TO BABYSIT A GRANDPA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,26-Jun-16,http://www.amazon.com/How-Babysit-Grandpa-Jean-Reagan/dp/0375867139?tag=NYTBSREV-20
3486,7,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,26-Jun-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3487,8,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,26-Jun-16,http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3488,9,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,26-Jun-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3489,10,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown",26-Jun-16,http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3490,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,19-Jun-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3491,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,19-Jun-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3492,3,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,19-Jun-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3493,4,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,19-Jun-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3494,5,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,19-Jun-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3495,6,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,19-Jun-16,http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3496,7,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,19-Jun-16,http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3497,8,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,19-Jun-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3498,9,OUR GREAT BIG BACKYARD,by Laura Bush and Jenna Bush Hager. Illustrated by Jacqueline Rogers,Harper/HarperCollins,19-Jun-16,http://www.amazon.com/Our-Great-Backyard-Laura-Bush/dp/0062468359?tag=NYTBSREV-20
3499,10,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,19-Jun-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3500,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,12-Jun-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3501,2,OUR GREAT BIG BACKYARD,by Laura Bush and Jenna Bush Hager. Illustrated by Jacqueline Rogers,Harper/HarperCollins,12-Jun-16,http://www.amazon.com/Our-Great-Backyard-Laura-Bush/dp/0062468359?tag=NYTBSREV-20
3502,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,12-Jun-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3503,4,THUNDER BOY JR.,by Sherman Alexie. Illustrated by Yuyi Morales,"Little, Brown",12-Jun-16,http://www.amazon.com/Thunder-Boy-Jr-Sherman-Alexie/dp/0316013722?tag=NYTBSREV-20
3504,5,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,12-Jun-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3505,6,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,12-Jun-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3506,7,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,12-Jun-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3507,8,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,12-Jun-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3508,9,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,12-Jun-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3509,10,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown",12-Jun-16,http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3510,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,5-Jun-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3511,2,OUR GREAT BIG BACKYARD,by Laura Bush and Jenna Bush Hager. Illustrated by Jacqueline Rogers,Harper/HarperCollins,5-Jun-16,http://www.amazon.com/Our-Great-Backyard-Laura-Bush/dp/0062468359?tag=NYTBSREV-20
3512,3,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,5-Jun-16,http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3513,4,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,5-Jun-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3514,5,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,5-Jun-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3515,6,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,5-Jun-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3516,7,THUNDER BOY JR.,by Sherman Alexie. Illustrated by Yuyi Morales,"Little, Brown",5-Jun-16,http://www.amazon.com/Thunder-Boy-Jr-Sherman-Alexie/dp/0316013722?tag=NYTBSREV-20
3517,8,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,5-Jun-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3518,9,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,5-Jun-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3519,10,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown",5-Jun-16,http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3520,1,OUR GREAT BIG BACKYARD,by Laura Bush and Jenna Bush Hager. Illustrated by Jacqueline Rogers,Harper/HarperCollins,29-May-16,http://www.amazon.com/Our-Great-Backyard-Laura-Bush/dp/0062468359?tag=NYTBSREV-20
3521,2,THE THANK YOU BOOK,by Mo Willems,Disney-Hyperion,29-May-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3522,3,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,29-May-16,http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3523,4,THUNDER BOY JR.,by Sherman Alexie. Illustrated by Yuyi Morales,"Little, Brown",29-May-16,http://www.amazon.com/Thunder-Boy-Jr-Sherman-Alexie/dp/0316013722?tag=NYTBSREV-20
3524,5,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,29-May-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3525,6,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,29-May-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3526,7,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,29-May-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3527,8,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,29-May-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3528,9,DEAR POPE FRANCIS,by Pope Francis,Loyola,29-May-16,http://www.amazon.com/Dear-Pope-Francis-Answers-Children/dp/0829444335?tag=NYTBSREV-20
3529,10,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,29-May-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3530,1,THE THANK YOU BOOK,by Mo Willems,Disney-Hyperion,22-May-16,http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3531,2,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,22-May-16,http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3532,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,22-May-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3533,4,HOW TO BABYSIT A GRANDMA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,22-May-16,http://www.amazon.com/How-Babysit-Grandma-Jean-Reagan/dp/0385753845?tag=NYTBSREV-20
3534,5,DEAR POPE FRANCIS,by Pope Francis,Loyola,22-May-16,http://www.amazon.com/Dear-Pope-Francis-Answers-Children/dp/0829444335?tag=NYTBSREV-20
3535,6,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,22-May-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3536,7,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,22-May-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3537,8,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,22-May-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3538,9,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,22-May-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3539,10,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,22-May-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3540,1,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,15-May-16,http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3541,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,15-May-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3542,3,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,15-May-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3543,4,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,15-May-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3544,5,DEAR POPE FRANCIS,by Pope Francis,Loyola,15-May-16,http://www.amazon.com/Dear-Pope-Francis-Answers-Children/dp/0829444335?tag=NYTBSREV-20
3545,6,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown",15-May-16,http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3546,7,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,15-May-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3547,8,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,15-May-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3548,9,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,15-May-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3549,10,HOW TO BABYSIT A GRANDMA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,15-May-16,http://www.amazon.com/How-Babysit-Grandma-Jean-Reagan/dp/0385753845?tag=NYTBSREV-20
3550,1,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,8-May-16,http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3551,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,8-May-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3552,3,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,8-May-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3553,4,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,8-May-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3554,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,8-May-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3555,6,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown",8-May-16,http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3556,7,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,8-May-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3557,8,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,8-May-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3558,9,HOW TO BABYSIT A GRANDMA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,8-May-16,http://www.amazon.com/How-Babysit-Grandma-Jean-Reagan/dp/0385753845?tag=NYTBSREV-20
3559,10,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,8-May-16,http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3560,1,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,1-May-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3561,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,1-May-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3562,3,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,1-May-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3563,4,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,1-May-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3564,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,1-May-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3565,6,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown",1-May-16,http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3566,7,ARE WE THERE YET?,by Dan Santat,"Little, Brown",1-May-16,http://www.amazon.com/Are-There-Yet-Dan-Santat/dp/0316199990?tag=NYTBSREV-20
3567,8,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,1-May-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3568,9,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,1-May-16,http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3569,10,"ROSIE REVERE, ENGINEER",by Andrea Beaty. Illustrated by David Roberts,Abrams,1-May-16,http://www.amazon.com/Rosie-Revere-Engineer-Andrea-Beaty/dp/1419708457?tag=NYTBSREV-20
3570,1,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,24-Apr-16,http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3571,2,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,24-Apr-16,http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3572,3,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,24-Apr-16,http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3573,4,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,24-Apr-16,http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3574,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,24-Apr-16,http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3575,6,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown",24-Apr-16,http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3576,7,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,24-Apr-16,http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
