,rank,title,author,publisher,date,amazon links
1237,8,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,"December 27, 2020",https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
1238,9,"SHARE SOME KINDNESS, BRING SOME LIGHT",by Apryl Stott,Simon & Schuster,"December 27, 2020",https://www.amazon.com/dp/1534462384?tag=NYTBSREV-20
1239,10,THE SPIDER WHO SAVED CHRISTMAS,by Raymond Arroyo. Illustrated by Randy Gallegos,Sophia Institute,"December 27, 2020",https://www.amazon.com/dp/1644132117?tag=NYTBSREV-20
1240,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,"December 20, 2020",https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1241,2,THE CRAYONS' CHRISTMAS,by Drew Daywalt. Illustrated by Oliver Jeffers,Penguin Workshop,"December 20, 2020",https://www.amazon.com/Crayons-Christmas-Drew-Daywalt/dp/0525515747?tag=NYTBSREV-20
1242,3,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,"December 20, 2020",https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1243,4,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,"December 20, 2020",https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1244,5,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","December 20, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1245,6,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,"December 20, 2020",https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
1246,7,HOW TO CATCH A MERMAID,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,"December 20, 2020",https://www.amazon.com/dp/149266247X?tag=NYTBSREV-20
1247,8,"SHARE SOME KINDNESS, BRING SOME LIGHT",by Apryl Stott,Simon & Schuster,"December 20, 2020",https://www.amazon.com/dp/1534462384?tag=NYTBSREV-20
1248,9,DASHER,by Matt Tavares,Candlewick,"December 20, 2020",https://www.amazon.com/Dasher-Little-Changed-Christmas-Forever/dp/1536201375?tag=NYTBSREV-20
1249,10,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,"December 20, 2020",https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
1250,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,"December 13, 2020",https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1251,2,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,"December 13, 2020",https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
1252,3,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,"December 13, 2020",https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1253,4,THE CRAYONS' CHRISTMAS,by Drew Daywalt. Illustrated by Oliver Jeffers,Penguin Workshop,"December 13, 2020",https://www.amazon.com/Crayons-Christmas-Drew-Daywalt/dp/0525515747?tag=NYTBSREV-20
1254,5,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,"December 13, 2020",https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1255,6,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","December 13, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1256,7,THE SPIDER WHO SAVED CHRISTMAS,by Raymond Arroyo. Illustrated by Randy Gallegos,Sophia Institute,"December 13, 2020",https://www.amazon.com/dp/1644132117?tag=NYTBSREV-20
1257,8,DASHER,by Matt Tavares,Candlewick,"December 13, 2020",https://www.amazon.com/Dasher-Little-Changed-Christmas-Forever/dp/1536201375?tag=NYTBSREV-20
1258,9,"GOOD NIGHT, LITTLE BLUE TRUCK",by Alice Schertle and Jill McElmurry,Houghton Mifflin Harcourt,"December 13, 2020",https://www.amazon.com/Good-Night-Little-Blue-Truck/dp/132885213X?tag=NYTBSREV-20
1259,10,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,"December 13, 2020",https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
1260,1,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,"December 6, 2020",https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1261,2,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,"December 6, 2020",https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
1262,3,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,"December 6, 2020",https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1263,4,THE CRAYONS' CHRISTMAS,by Drew Daywalt. Illustrated by Oliver Jeffers,Penguin Workshop,"December 6, 2020",https://www.amazon.com/Crayons-Christmas-Drew-Daywalt/dp/0525515747?tag=NYTBSREV-20
1264,5,HOW TO CATCH AN ELF,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,"December 6, 2020",https://www.amazon.com/How-Catch-Elf-Adam-Wallace/dp/1492646318?tag=NYTBSREV-20
1265,6,AN ELEPHANT AND PIGGIE: BIGGIE-BIGGIE-BIGGIE!,by Mo Willems,Hyperion,"December 6, 2020",https://www.amazon.com/dp/1368057152?tag=NYTBSREV-20
1266,7,HOW TO CATCH A TURKEY,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,"December 6, 2020",https://www.amazon.com/How-Catch-Turkey-Adam-Wallace/dp/1492664359?tag=NYTBSREV-20
1267,8,PETE THE CAT'S 12 GROOVY DAYS OF CHRISTMAS,by Kimberly and James Dean,HarperCollins,"December 6, 2020",https://www.amazon.com/Pete-Cats-Groovy-Days-Christmas/dp/0062675273?tag=NYTBSREV-20
1268,9,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","December 6, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1269,10,AN ELEPHANT AND PIGGIE BIGGIE!,by Mo Willems,Hyperion/Disney,"December 6, 2020",https://www.amazon.com/Elephant-Piggie-Biggie-Book/dp/1484799674?tag=NYTBSREV-20
1270,1,THE WORLD NEEDS WHO YOU WERE MADE TO BE,by Joanna Gaines. Illustrated by Julianna Swaney,Thomas Nelson,"November 29, 2020",https://www.amazon.com/dp/1400314232?tag=NYTBSREV-20
1271,2,SUPERHEROES ARE EVERYWHERE,by Kamala Harris. Illustrated by Mechal Renee Roe,Philomel,"November 29, 2020",https://www.amazon.com/Superheroes-Are-Everywhere-Kamala-Harris/dp/1984837494?tag=NYTBSREV-20
1272,3,KAMALA AND MAYA'S BIG IDEA,by Meena Harris. Illustrated by Ana Ramírez González,Balzer + Bray,"November 29, 2020",https://www.amazon.com/dp/0062937405?tag=NYTBSREV-20
1273,4,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,"November 29, 2020",https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1274,5,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,"November 29, 2020",https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
1275,6,KAMALA HARRIS: ROOTED IN JUSTICE,by Nikki Grimes. Illustrated by Laura Freeman,Atheneum,"November 29, 2020",https://www.amazon.com/dp/1534462678?tag=NYTBSREV-20
1276,7,I DISSENT,by Debbie Levy. Illustrated by Elizabeth Baddeley,Simon & Schuster,"November 29, 2020",https://www.amazon.com/Dissent-Ruth-Bader-Ginsburg-Makes/dp/1481465597?tag=NYTBSREV-20
1277,8,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","November 29, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1278,9,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,"November 29, 2020",https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1279,10,HOW TO CATCH A TURKEY,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,"November 29, 2020",https://www.amazon.com/How-Catch-Turkey-Adam-Wallace/dp/1492664359?tag=NYTBSREV-20
1280,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,"November 22, 2020",https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1281,2,I DISSENT,by Debbie Levy. Illustrated by Elizabeth Baddeley,Simon & Schuster,"November 22, 2020",https://www.amazon.com/Dissent-Ruth-Bader-Ginsburg-Makes/dp/1481465597?tag=NYTBSREV-20
1282,3,THE COUCH POTATO,by Jory John. Illustrated by Pete Oswald,Harper,"November 22, 2020",https://www.amazon.com/dp/0062954539?tag=NYTBSREV-20
1283,4,CONSTRUCTION SITE ON CHRISTMAS NIGHT,by Sherri Duskey Rinker. Illustrated by A. G. Ford,Chronicle,"November 22, 2020",https://www.amazon.com/Construction-Christmas-Sherri-Duskey-Rinker/dp/1452139113?tag=NYTBSREV-20
1284,5,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","November 22, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1285,6,THE SPIDER WHO SAVED CHRISTMAS,by Raymond Arroyo. Illustrated by Randy Gallegos,Sophia Institute,"November 22, 2020",https://www.amazon.com/dp/1644132117?tag=NYTBSREV-20
1286,7,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,"November 22, 2020",https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1287,8,I AM EVERY GOOD THING,by Derrick Barnes. Illustrated by Gordon C. James,Nancy Paulsen,"November 22, 2020",https://www.amazon.com/dp/0525518770?tag=NYTBSREV-20
1288,9,HOW TO CATCH A TURKEY,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Jabberwocky,"November 22, 2020",https://www.amazon.com/How-Catch-Turkey-Adam-Wallace/dp/1492664359?tag=NYTBSREV-20
1289,10,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"November 22, 2020",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
1290,1,5 MORE SLEEPS 'TIL CHRISTMAS,by Jimmy Fallon. Illustrated by Rich Deas,Feiwel & Friends,"November 15, 2020",https://www.amazon.com/dp/1250266475?tag=NYTBSREV-20
1291,2,CREEPY PAIR OF UNDERWEAR,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"November 15, 2020",https://www.amazon.com/Creepy-Pair-Underwear-Aaron-Reynolds/dp/1442402989?tag=NYTBSREV-20
1292,3,I AM EVERY GOOD THING,by Derrick Barnes. Illustrated by Gordon C. James,Nancy Paulsen,"November 15, 2020",https://www.amazon.com/dp/0525518770?tag=NYTBSREV-20
1293,4,CREEPY CARROTS!,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"November 15, 2020",http://www.amazon.com/Creepy-Carrots-Aaron-Reynolds/dp/1442402970?tag=NYTBSREV-20
1294,5,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","November 15, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1295,6,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,"November 15, 2020",https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1296,7,THE SPIDER WHO SAVED CHRISTMAS,by Raymond Arroyo. Illustrated by Randy Gallegos,Sophia Institute,"November 15, 2020",https://www.amazon.com/dp/1644132117?tag=NYTBSREV-20
1297,8,PETE THE CAT: FIVE LITTLE PUMPKINS,by James Dean,HarperCollins,"November 15, 2020",http://www.amazon.com/Pete-Cat-Five-Little-Pumpkins/dp/0062304186?tag=NYTBSREV-20
1298,9,NATALIE PORTMAN'S FABLES,by Natalie Portman. Illustrated by Janna Mattia,Feiwel & Friends,"November 15, 2020",https://www.amazon.com/dp/1250246865?tag=NYTBSREV-20
1299,10,COZY,by Jan Brett,Putnam,"November 15, 2020",https://www.amazon.com/dp/0593109791?tag=NYTBSREV-20
1300,1,CREEPY PAIR OF UNDERWEAR,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"November 8, 2020",https://www.amazon.com/Creepy-Pair-Underwear-Aaron-Reynolds/dp/1442402989?tag=NYTBSREV-20
1301,2,CREEPY CARROTS!,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"November 8, 2020",http://www.amazon.com/Creepy-Carrots-Aaron-Reynolds/dp/1442402970?tag=NYTBSREV-20
1302,3,COZY,by Jan Brett,Putnam,"November 8, 2020",https://www.amazon.com/dp/0593109791?tag=NYTBSREV-20
1303,4,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","November 8, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1304,5,NATALIE PORTMAN'S FABLES,by Natalie Portman. Illustrated by Janna Mattia,Feiwel & Friends,"November 8, 2020",https://www.amazon.com/dp/1250246865?tag=NYTBSREV-20
1305,6,I AM EVERY GOOD THING,by Derrick Barnes. Illustrated by Gordon C. James,Nancy Paulsen,"November 8, 2020",https://www.amazon.com/dp/0525518770?tag=NYTBSREV-20
1306,7,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,"November 8, 2020",https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1307,8,THE SPIDER WHO SAVED CHRISTMAS,by Raymond Arroyo. Illustrated by Randy Gallegos,Sophia Institute,"November 8, 2020",https://www.amazon.com/dp/1644132117?tag=NYTBSREV-20
1308,9,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"November 8, 2020",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
1309,10,THE LITTLE GHOST WHO LOST HER BOO!,by Elaine Bickell. Illustrated by Raymond McGrath,Philomel,"November 8, 2020",https://www.amazon.com/dp/0593202155?tag=NYTBSREV-20
1310,1,CREEPY PAIR OF UNDERWEAR,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"November 1, 2020",https://www.amazon.com/Creepy-Pair-Underwear-Aaron-Reynolds/dp/1442402989?tag=NYTBSREV-20
1311,2,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","November 1, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1312,3,CREEPY CARROTS!,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"November 1, 2020",http://www.amazon.com/Creepy-Carrots-Aaron-Reynolds/dp/1442402970?tag=NYTBSREV-20
1313,4,HOW TO CATCH A UNICORN,by Adam Wallace. Illustrated by Andy Elkerton,Sourcebooks Wonderland,"November 1, 2020",https://www.amazon.com/How-Catch-Unicorn-Adam-Wallace/dp/1492669733?tag=NYTBSREV-20
1314,5,I AM ANNE FRANK,by Brad Meltzer. Illustrated by Christopher Eliopoulos,Dial,"November 1, 2020",https://www.amazon.com/dp/0525555943?tag=NYTBSREV-20
1315,6,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,"November 1, 2020",https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1316,7,I DISSENT,by Debbie Levy. Illustrated by Elizabeth Baddeley,Simon & Schuster,"November 1, 2020",https://www.amazon.com/Dissent-Ruth-Bader-Ginsburg-Makes/dp/1481465597?tag=NYTBSREV-20
1317,8,"GOOD NIGHT, LITTLE BLUE TRUCK",by Alice Schertle and Jill McElmurry,Houghton Mifflin Harcourt,"November 1, 2020",https://www.amazon.com/Good-Night-Little-Blue-Truck/dp/132885213X?tag=NYTBSREV-20
1318,9,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"November 1, 2020",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
1319,10,THE WORLD NEEDS MORE PURPLE PEOPLE,by Kristen Bell and Benjamin Hart. Illustrated by Daniel Wiseman,Random House,"November 1, 2020",https://www.amazon.com/dp/0593121961?tag=NYTBSREV-20
1320,1,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","October 25, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1321,2,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,"October 25, 2020",https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1322,3,I DISSENT,by Debbie Levy. Illustrated by Elizabeth Baddeley,Simon & Schuster,"October 25, 2020",https://www.amazon.com/Dissent-Ruth-Bader-Ginsburg-Makes/dp/1481465597?tag=NYTBSREV-20
1323,4,ALL BECAUSE YOU MATTER,by Tami Charles. Illustrated by Bryan Collier,Orchard,"October 25, 2020",https://www.amazon.com/dp/133857485X?tag=NYTBSREV-20
1324,5,UNLIMITED SQUIRRELS: I WANT TO SLEEP UNDER THE STARS!,by Mo Willems,Hyperion,"October 25, 2020",https://www.amazon.com/dp/1368053351?tag=NYTBSREV-20
1325,6,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"October 25, 2020",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
1326,7,I AM ENOUGH,by Grace Byers. Illustrated by Keturah A. Bobo,Balzer + Bray,"October 25, 2020",https://www.amazon.com/I-Am-Enough-Grace-Byers/dp/0062667122?tag=NYTBSREV-20
1327,8,WHAT WE'LL BUILD,by Oliver Jeffers,Penguin,"October 25, 2020",https://www.amazon.com/dp/0593206754?tag=NYTBSREV-20
1328,9,BUNHEADS,by Misty Copeland. Illustrated by Setor Fiadzigbey,Putnam,"October 25, 2020",https://www.amazon.com/dp/0399547649?tag=NYTBSREV-20
1329,10,THE WORLD NEEDS MORE PURPLE PEOPLE,by Kristen Bell and Benjamin Hart. Illustrated by Daniel Wiseman,Random House,"October 25, 2020",https://www.amazon.com/dp/0593121961?tag=NYTBSREV-20
1330,1,THE OFFICE: A DAY AT DUNDER MIFFLIN ELEMENTARY,by Robb Pearlman. Illustrated by Melanie Demmer,"Little, Brown","October 18, 2020",https://www.amazon.com/dp/0316428388?tag=NYTBSREV-20
1331,2,CREEPY PAIR OF UNDERWEAR,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"October 18, 2020",https://www.amazon.com/Creepy-Pair-Underwear-Aaron-Reynolds/dp/1442402989?tag=NYTBSREV-20
1332,3,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,"October 18, 2020",https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1333,4,BUNHEADS,by Misty Copeland. Illustrated by Setor Fiadzigbey,Putnam,"October 18, 2020",https://www.amazon.com/dp/0399547649?tag=NYTBSREV-20
1334,5,CREEPY CARROTS!,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"October 18, 2020",http://www.amazon.com/Creepy-Carrots-Aaron-Reynolds/dp/1442402970?tag=NYTBSREV-20
1335,6,WILD SYMPHONY,by Dan Brown. Illustrated by Susan Batori,Rodale Kids,"October 18, 2020",https://www.amazon.com/dp/0593123840?tag=NYTBSREV-20
1336,7,LORD HELP ME,by Emme Muñiz. Illustrated by Brenda Figueroa,Crown Books for Young Readers,"October 18, 2020",https://www.amazon.com/dp/0593120086?tag=NYTBSREV-20
1337,8,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,"October 18, 2020",https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1338,9,CONSTRUCTION SITE MISSION: DEMOLITION!,by Sherri Duskey Rinker. Illustrated by AG Ford,Chronicle,"October 18, 2020",https://www.amazon.com/dp/1452182574?tag=NYTBSREV-20
1339,10,GRUMPY MONKEY UP ALL NIGHT,by Suzanne Lang. Illustrated by Max Lang,Random House,"October 18, 2020",https://www.amazon.com/dp/0593119754?tag=NYTBSREV-20
1340,1,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,"October 11, 2020",https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1341,2,AN ELEPHANT AND PIGGIE: BIGGIE-BIGGIE-BIGGIE!,by Mo Willems,Hyperion,"October 11, 2020",https://www.amazon.com/dp/1368057152?tag=NYTBSREV-20
1342,3,CREEPY PAIR OF UNDERWEAR,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"October 11, 2020",https://www.amazon.com/Creepy-Pair-Underwear-Aaron-Reynolds/dp/1442402989?tag=NYTBSREV-20
1343,4,CREEPY CARROTS!,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"October 11, 2020",http://www.amazon.com/Creepy-Carrots-Aaron-Reynolds/dp/1442402970?tag=NYTBSREV-20
1344,5,HAIR LOVE,by Matthew A. Cherry. Illustrated by Vashti Harrison,Kokila,"October 11, 2020",https://www.amazon.com/Hair-Love-Matthew-Cherry/dp/0525553363?tag=NYTBSREV-20
1345,6,I AM ENOUGH,by Grace Byers. Illustrated by Keturah A. Bobo,Balzer + Bray,"October 11, 2020",https://www.amazon.com/I-Am-Enough-Grace-Byers/dp/0062667122?tag=NYTBSREV-20
1346,7,THE DAY YOU BEGIN,by Jacqueline Woodson. Illustrated by Rafael López,Nancy Paulsen,"October 11, 2020",https://www.amazon.com/Day-You-Begin-Jacqueline-Woodson/dp/0399246533?tag=NYTBSREV-20
1347,8,THE WORLD NEEDS MORE PURPLE PEOPLE,by Kristen Bell and Benjamin Hart. Illustrated by Daniel Wiseman,Random House,"October 11, 2020",https://www.amazon.com/dp/0593121961?tag=NYTBSREV-20
1348,9,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"October 11, 2020",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
1349,10,SHE PERSISTED IN SPORTS,by Chelsea Clinton. Illustrated by Alexandra Boiger,Philomel,"October 11, 2020",https://www.amazon.com/dp/059311454X?tag=NYTBSREV-20
1350,1,I PROMISE,by LeBron James. Illustrated by Nina Mata,HarperCollins,"October 4, 2020",https://www.amazon.com/dp/0062971069?tag=NYTBSREV-20
1351,2,CREEPY PAIR OF UNDERWEAR,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"October 4, 2020",https://www.amazon.com/Creepy-Pair-Underwear-Aaron-Reynolds/dp/1442402989?tag=NYTBSREV-20
1352,3,CREEPY CARROTS!,by Aaron Reynolds. Illustrated by Peter Brown,Simon & Schuster,"October 4, 2020",http://www.amazon.com/Creepy-Carrots-Aaron-Reynolds/dp/1442402970?tag=NYTBSREV-20
1353,4,WILD SYMPHONY,by Dan Brown. Illustrated by Susan Batori,Rodale Kids,"October 4, 2020",https://www.amazon.com/dp/0593123840?tag=NYTBSREV-20
1354,5,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"October 4, 2020",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
1355,6,THE PIGEON HAS TO GO TO SCHOOL!,by Mo Willems,Hyperion,"October 4, 2020",https://www.amazon.com/Pigeon-HAS-Go-School/dp/1368046452?tag=NYTBSREV-20
1356,7,THE DAY YOU BEGIN,by Jacqueline Woodson. Illustrated by Rafael López,Nancy Paulsen,"October 4, 2020",https://www.amazon.com/Day-You-Begin-Jacqueline-Woodson/dp/0399246533?tag=NYTBSREV-20
